basename,institution,sample_id,quality,concern_level,reason,wsi_width,wsi_height,total_patches,num_contours,contour_coverage,patch_coverage,bbox_coverage,patch_density_in_contour,patches_per_megapixel,full_bbox,wsi_total_pixels,patch_pixels
PIT_01_05889_02.tiff,PIT_01,05889,GOOD,0,Normal segmentation pattern,30904,31962,120,2,2.323497366622735,3.1847293162312877,12.34557323548351,137.066190045241,0.12148778214383268,False,987753648,31457280
PIT_01_02848_01.tiff,PIT_01,02848,GOOD,0,Normal segmentation pattern,17944,10487,109,2,12.20834429277256,15.184339007754371,18.43652221945086,124.37672663559813,0.5792365649320363,False,188178728,28573696
PIT_01_06262_02.tiff,PIT_01,06262,GOOD,0,Normal segmentation pattern,31901,24496,111,2,2.457406651468739,3.723603503826574,10.890421912943397,151.5257355391732,0.142044201043189,False,781446896,29097984
PIT_01_05349_01.tiff,PIT_01,05349,GOOD,0,Normal segmentation pattern,51840,21181,672,13,11.522175026491247,16.04344914292509,26.73702329597747,139.23976251045258,0.6120090157671009,False,1098023040,176160768
PIT_01_08001_01.tiff,PIT_01,08001,GOOD,0,Normal segmentation pattern,25920,8485,165,2,15.91122655630488,19.666950391758878,27.493949926158727,123.60423831666061,0.7502346188262512,False,219931200,43253760
PIT_01_00655_01.tiff,PIT_01,00655,GOOD,0,Normal segmentation pattern,35889,17225,462,5,15.671891816409742,19.59121223676243,29.251175967053065,125.00859798080563,0.7473454374985669,False,618188025,121110528
PIT_01_03811_01.tiff,PIT_01,03811,GOOD,0,Normal segmentation pattern,27914,12498,240,4,13.62769766312284,18.033854822804464,24.605621788789065,132.33236654203802,0.6879369668123041,False,348869172,62914560
PIT_01_06028_02.tiff,PIT_01,06028,GOOD,0,Normal segmentation pattern,31901,28352,202,2,4.06756145591295,5.854681770485906,21.471942874304343,143.9359142804111,0.2233383854097712,False,904457152,52953088
PIT_01_08957_01.tiff,PIT_01,08957,GOOD,0,Normal segmentation pattern,59760,20581,314,2,5.668176609715346,6.692563623783962,10.618639060721124,118.07260226000722,0.2553010415567002,False,1229920560,82313216
PIT_01_03147_01.tiff,PIT_01,03147,GOOD,0,Normal segmentation pattern,33895,15184,538,2,24.575522117753163,27.40314219624822,52.37494134010521,111.50583928571922,1.0453469160556115,False,514661680,141033472
PIT_01_06611_01.tiff,PIT_01,06611,GOOD,0,Normal segmentation pattern,28911,21732,249,4,7.78344875480335,10.389064892521024,25.340257507405944,133.47637043424595,0.3963113743790063,False,628293852,65273856
PIT_01_05855_01.tiff,PIT_01,05855,GOOD,0,Normal segmentation pattern,32899,23664,323,2,8.768853688407823,10.87605988792588,25.83049400421776,124.03057770599735,0.41488875915244605,False,778521936,84672512
PIT_01_05024_01.tiff,PIT_01,05024,GOOD,0,Normal segmentation pattern,31901,25527,394,6,9.765185776130938,12.68329425558449,37.57520179054852,129.8827748529505,0.48382927915895424,False,814336827,103284736
PIT_01_04698_01.tiff,PIT_01,04698,GOOD,0,Normal segmentation pattern,47852,10534,435,6,18.767744157230823,22.622248610641623,38.40216641016148,120.53792091963136,0.8629702991730356,False,504072968,114032640
PIT_01_00772_01.tiff,PIT_01,00772,GOOD,0,Normal segmentation pattern,27914,19634,439,3,17.436559392255504,20.99778967938378,84.71499567688761,120.42392771999506,0.8010021087411414,False,548063476,115081216
PIT_01_03936_01.tiff,PIT_01,03936,GOOD,0,Normal segmentation pattern,31901,13881,341,4,15.722124988472402,20.186882242653216,37.344142465679354,128.39792494624237,0.7700684449254308,False,442817781,89391104
PIT_01_06345_02.tiff,PIT_01,06345,GOOD,0,Normal segmentation pattern,31901,14241,230,2,9.289851772897544,13.27159054704961,41.25353791806145,142.86116583440543,0.5062710017032476,False,454302141,60293120
PIT_01_01384_01.tiff,PIT_01,01384,GOOD,0,Normal segmentation pattern,25920,17677,518,2,26.066248178912822,29.636446047978925,76.1044374289811,113.69663115520527,1.1305406970206804,False,458187840,135790592
PIT_01_09335_01.tiff,PIT_01,09335,GOOD,0,Normal segmentation pattern,23926,20966,201,2,8.807061661848092,10.50389325240631,16.768083072190638,119.2667163659003,0.40069172868371233,False,501632516,52690944
PIT_01_00197_01.tiff,PIT_01,00197,GOOD,0,Normal segmentation pattern,29907,14541,202,2,9.854971013953172,12.176547471381303,16.131168624432092,123.55741538093947,0.4644984234383127,False,434877687,52953088
PIT_01_08589_01.tiff,PIT_01,08589,GOOD,0,Normal segmentation pattern,25920,13000,229,4,14.430297661443495,17.815460588793922,25.834997329059828,123.45871864026263,0.6796058879392213,False,336960000,60030976
PIT_01_04237_01.tiff,PIT_01,04237,GOOD,0,Normal segmentation pattern,35889,28212,1190,11,25.956698817051805,30.809996623132424,50.44232019061151,118.69766968553155,1.1753080987217874,False,1012500468,311951360
PIT_02_00281_01.tiff,PIT_02,00281,GOOD,0,Normal segmentation pattern,166352,69809,1904,22,3.1635487458819007,4.298010008823688,18.81263801303606,135.8604009000511,0.16395607028288608,False,11612866768,499122176
PIT_01_07330_01.tiff,PIT_01,07330,GOOD,0,Normal segmentation pattern,65797,17513,352,4,5.79435990830192,8.007850290323978,35.90038912521628,138.20077484055935,0.30547524606033244,False,1152302861,92274688
PIT_01_03090_01.tiff,PIT_01,03090,GOOD,0,Normal segmentation pattern,31901,20028,460,6,15.572811399046508,18.873648989468098,31.227730817931977,121.19615723737394,0.7199725719248999,False,638913228,120586240
PIT_01_01868_01.tiff,PIT_01,01868,GOOD,0,Normal segmentation pattern,13957,9852,90,2,12.286752586267008,17.15797180080772,28.68287438499043,139.6461081179848,0.6545246811221206,False,137504364,23592960
PIT_01_05982_01.tiff,PIT_01,05982,GOOD,0,Normal segmentation pattern,29908,27951,272,2,6.376476283198496,8.529510414409227,42.78850428303793,133.76526525918092,0.3253750005496684,False,835958508,71303168
PIT_01_06369_01.tiff,PIT_01,06369,GOOD,0,Normal segmentation pattern,21932,16296,152,2,8.007718366296826,11.148700705738298,21.696357279531657,139.22443567272984,0.4252891809745139,False,357403872,39845888
PIT_01_03675_01.tiff,PIT_01,03675,GOOD,0,Normal segmentation pattern,25920,10046,153,2,12.452889163551367,15.402924325878736,21.933708720748754,123.68956411305652,0.5875749330855842,False,260392320,40108032
PIT_01_00831_01.tiff,PIT_01,00831,GOOD,0,Normal segmentation pattern,39877,42554,2507,3,35.92142883711069,38.72856347268886,79.913338971584,107.81465194023157,1.4773774518085043,False,1696925858,657195008
PIT_01_10578_01.tiff,PIT_01,10578,GOOD,0,Normal segmentation pattern,53834,39953,3639,19,38.51706486629759,44.35227813530175,96.11134512260213,115.1496831060717,1.6919051412697506,False,2150829802,953942016
PIT_01_06123_01.tiff,PIT_01,06123,GOOD,0,Normal segmentation pattern,59815,32220,705,10,7.3578342606442275,9.589443303693526,22.33540053899897,130.3296998001951,0.36580823149465663,False,1927239300,184811520
PIT_01_09407_01.tiff,PIT_01,09407,GOOD,0,Normal segmentation pattern,105674,45975,76,2,0.31157679342615496,0.4100753172548078,0.5760504494297528,131.61292044428123,0.015643131914322195,False,4858362150,19922944
PIT_01_01019_01.tiff,PIT_01,01019,GOOD,0,Normal segmentation pattern,53834,18796,598,4,13.180587749499868,15.492411338843898,30.153053079084955,117.53960925931966,0.5909885917222556,False,1011863864,156762112
PIT_01_10483_02.tiff,PIT_01,10483,GOOD,0,Normal segmentation pattern,57822,46417,3219,31,24.393222353862573,31.440592470417904,60.32842123481261,128.8906894477572,1.1993634212653315,False,2683923774,843841536
PIT_01_04505_01.tiff,PIT_01,04505,GOOD,0,Normal segmentation pattern,25920,17017,464,2,22.79771211450133,27.576548360862084,62.75257127585559,120.96191153901361,1.0519618362755618,False,441080640,121634816
PIT_01_06292_02.tiff,PIT_01,06292,GOOD,0,Normal segmentation pattern,30904,27454,321,2,7.8271154096351045,9.918012010432117,31.754114726460003,126.71350160779713,0.378342132966313,False,848438416,84148224
PIT_01_01253_01.tiff,PIT_01,01253,GOOD,0,Normal segmentation pattern,23926,23258,441,3,17.14343124295008,20.774761508287153,53.88993021716061,121.18205051179814,0.7924942591967449,False,556470908,115605504
PIT_01_06952_01.tiff,PIT_01,06952,GOOD,0,Normal segmentation pattern,69785,36691,390,4,2.88282277664708,3.9928491026141733,16.053132835934818,138.50484098291082,0.1523151055379552,False,2560481435,102236160
PIT_01_00040_01.tiff,PIT_01,00040,GOOD,0,Normal segmentation pattern,19938,21312,147,2,7.250285569951534,9.06883410645072,26.21645494426114,125.08244011844268,0.34594856668284296,False,424918656,38535168
PIT_01_08614_01.tiff,PIT_01,08614,GOOD,0,Normal segmentation pattern,29907,15609,335,4,15.104131839817963,18.812079164075215,31.280998258416844,124.54922509668678,0.7176238694791875,False,466818363,87818240
PIT_01_04079_01.tiff,PIT_01,04079,GOOD,0,Normal segmentation pattern,59815,20080,923,14,16.485596733687167,20.145024849194712,31.13357720168394,122.19772917306508,0.7684717120817075,False,1201085200,241958912
PIT_01_01565_01.tiff,PIT_01,01565,GOOD,0,Normal segmentation pattern,21932,13347,336,3,25.397512142430443,30.08966147105746,46.802474299516895,118.47483841060186,1.147829493372248,False,292726404,88080384
PIT_01_04233_01.tiff,PIT_01,04233,GOOD,0,Normal segmentation pattern,25920,15296,171,4,8.367669778308862,11.306369130636913,16.93929881410132,135.11968600799605,0.43130375406787536,False,396472320,44826624
PIT_01_00776_01.tiff,PIT_01,00776,GOOD,0,Normal segmentation pattern,23926,18749,276,3,12.77773996535186,16.12875320359809,36.0135327477155,126.22539860204422,0.615263107437061,False,448588574,72351744
PIT_01_03932_01.tiff,PIT_01,03932,GOOD,0,Normal segmentation pattern,27914,15371,215,6,9.656082146635432,13.135729154119552,20.507139862699102,136.0358057713559,0.5010883008621044,False,429066094,56360960
PIT_01_06341_02.tiff,PIT_01,06341,GOOD,0,Normal segmentation pattern,32898,20797,218,3,6.019438407604566,8.35268738590735,22.29291407833719,138.7619046879043,0.31862973731641203,False,684179706,57147392
PIT_01_04808_01.tiff,PIT_01,04808,GOOD,0,Normal segmentation pattern,49846,33817,3434,1,56.69144007574438,53.40412725860464,89.27161897518296,94.20139475598499,2.0372057822648864,False,1685642182,900202496
PIT_01_08953_01.tiff,PIT_01,08953,GOOD,0,Normal segmentation pattern,57822,35262,425,3,4.729898675875247,5.4642278634026455,14.365995005577867,115.52526254468896,0.20844375089274006,False,2038919364,111411200
PIT_01_03309_01.tiff,PIT_01,03309,GOOD,0,Normal segmentation pattern,51840,25853,1043,15,15.55085501963141,20.40085134709872,39.78529435237594,131.18797211693294,0.7782307185019958,False,1340219520,273416192
PIT_02_00118_01.tiff,PIT_02,00118,GOOD,0,Normal segmentation pattern,164501,87649,8629,29,15.14072890972193,15.688625025723812,35.06739866279809,103.6186904822665,0.5984735498704458,False,14418348149,2262040576
PIT_01_06615_01.tiff,PIT_01,06615,GOOD,0,Normal segmentation pattern,31902,30069,171,2,3.4916601102149407,4.673036105728688,24.318235300152928,133.83422092137783,0.17826218054690124,False,959261238,44826624
PIT_01_05851_01.tiff,PIT_01,05851,GOOD,0,Normal segmentation pattern,31902,27611,193,2,4.042507948965007,5.743771895722781,26.144406639051994,142.08436862055754,0.21910750944987414,False,880846122,50593792
PIT_01_00044_01.tiff,PIT_01,00044,GOOD,0,Normal segmentation pattern,25920,18579,456,5,19.452792076910143,24.8226093578373,53.183518046726064,127.60435242250372,0.946907400430195,False,481567680,119537664
PIT_01_05712_01.tiff,PIT_01,05712,GOOD,0,Normal segmentation pattern,25920,10461,88,2,6.251841053365764,8.507743635679143,16.68784431238427,136.0838121612014,0.3245446638366372,False,271149120,23068672
PIT_01_10028_02.tiff,PIT_01,10028,GOOD,0,Normal segmentation pattern,71779,42917,4519,17,33.28299128299755,38.45523799888701,74.90408899478224,115.54020992858196,1.4669509124331286,False,3080539343,1184628736
PIT_01_05558_01.tiff,PIT_01,05558,GOOD,0,Normal segmentation pattern,27914,28497,420,5,11.133642935289576,13.841016800258549,31.272084795436783,124.31705310386403,0.5279928894141597,False,795465258,110100480
PIT_01_08610_01.tiff,PIT_01,08610,GOOD,0,Normal segmentation pattern,27914,22344,422,8,14.451959224615546,17.73655933300944,23.7739271617359,122.72771502703483,0.6765960438922668,False,623710416,110624768
PIT_01_09403_01.tiff,PIT_01,09403,GOOD,0,Normal segmentation pattern,59815,28035,191,2,2.5727547280650622,2.9858131175845815,4.085370949584297,116.055101755859,0.1138997313531716,False,1676913525,50069504
PIT_01_06296_02.tiff,PIT_01,06296,GOOD,0,Normal segmentation pattern,33895,25875,256,4,5.591799796615436,7.651804941803082,22.101955157052934,136.8397514237636,0.2918931938859208,False,877033125,67108864
PIT_01_01257_01.tiff,PIT_01,01257,GOOD,0,Normal segmentation pattern,31901,14450,446,3,21.20395050040735,25.363117664305086,57.46736036411958,119.61505788186892,0.9675261560174975,False,460969450,116916224
PIT_03_01522_01.tiff,PIT_03,01522,GOOD,0,Normal segmentation pattern,137728,58880,1278,14,3.395945159187027,4.131242928721513,7.275963205695442,121.65222743792813,0.1575944110382657,False,8109424640,335020032
PIT_01_06127_01.tiff,PIT_01,06127,GOOD,0,Normal segmentation pattern,61809,25811,460,4,5.686028498465028,7.558597257344381,27.602451225408142,132.932806428685,0.28833760289552235,False,1595352099,120586240
PIT_01_03671_01.tiff,PIT_01,03671,GOOD,0,Normal segmentation pattern,17944,29846,295,4,10.37886910721881,14.439645881403571,29.165801709886047,139.12542621199808,0.5508287766038348,False,535556624,77332480
PIT_01_00835_01.tiff,PIT_01,00835,GOOD,0,Normal segmentation pattern,21932,24989,465,4,18.573256037142936,22.241586407448423,57.29254703913603,119.75060464880004,0.8484491885165566,False,548058748,121896960
PIT_01_08884_01.tiff,PIT_01,08884,GOOD,0,Normal segmentation pattern,85736,44908,111,2,0.5808052301077166,0.7557461946046617,0.9291408238276143,130.12041824494253,0.028829429420649023,False,3850232288,29097984
PIT_01_06588_01.tiff,PIT_01,06588,GOOD,0,Normal segmentation pattern,33896,25458,236,4,5.118975849804719,7.169340245123314,12.847155337256625,140.0541916093785,0.2734886262940717,False,862924368,61865984
PIT_02_00285_01.tiff,PIT_02,00285,GOOD,0,Normal segmentation pattern,155579,87649,6518,18,11.091200290919975,12.530151928508463,19.617139806118487,112.9738134723481,0.4779873629954705,False,13636343771,1708654592
PIT_01_02628_01.tiff,PIT_01,02628,GOOD,0,Normal segmentation pattern,21932,9571,154,1,15.32514024551299,19.232028298141273,26.09454107568891,125.4933265865033,0.7336436576134214,False,209911172,40370176
PIT_01_10399_01.tiff,PIT_01,10399,GOOD,0,Normal segmentation pattern,29907,33977,1278,8,29.082196238325764,32.9695405375524,54.138517910491565,113.36674942762308,1.2576881613751372,False,1016150139,335020032
PIT_01_05986_01.tiff,PIT_01,05986,GOOD,0,Normal segmentation pattern,23926,19981,157,2,6.334005686242857,8.608991046718826,20.47275409842142,135.91700849617362,0.3284069460570841,False,478065406,41156608
PIT_01_03094_01.tiff,PIT_01,03094,GOOD,0,Normal segmentation pattern,29907,24633,523,6,15.24627086875171,18.61021769007625,28.433251810093417,122.06406307669097,0.7099234653501988,False,736699131,137101312
PIT_01_04426_01.tiff,PIT_01,04426,GOOD,0,Normal segmentation pattern,31901,15188,484,7,19.936756807960087,26.186677398225783,38.16460024134615,131.34873264727943,0.9989424666681588,False,484512388,126877696
PIT_01_01370_01.tiff,PIT_01,01370,GOOD,0,Normal segmentation pattern,29907,21266,397,5,12.792000415872733,16.363332997076668,33.12811944055633,127.91848393604262,0.624211616404597,False,636002262,104071168
PIT_01_09524_01.tiff,PIT_01,09524,GOOD,0,Normal segmentation pattern,29907,18806,546,6,21.472385853837707,25.448564057031547,36.9315392445924,118.51763576837546,0.9707856772244089,False,562431042,143130624
PIT_01_00786_01.tiff,PIT_01,00786,GOOD,0,Normal segmentation pattern,23926,18749,193,2,8.55796875468344,11.278439740197218,22.235167318372223,131.78874641280936,0.43023833237446657,False,448588574,50593792
PIT_01_07828_01.tiff,PIT_01,07828,GOOD,0,Normal segmentation pattern,25920,12671,257,2,17.306866297446,20.512904454713834,32.865395829496926,118.52466010984874,0.7825052053342375,False,328432320,67371008
PIT_01_00329_01.tiff,PIT_01,00329,GOOD,0,Normal segmentation pattern,75766,10667,981,7,26.29935609845851,31.819421132887133,49.58037860527587,120.98935431636735,1.2138145878939488,False,808195922,257163264
PIT_01_08737_01.tiff,PIT_01,08737,GOOD,0,Normal segmentation pattern,29907,14789,478,4,23.601616563174904,28.33062521766176,44.016262436000716,120.03679977525532,1.0807275855126097,False,442294623,125304832
PIT_01_01595_01.tiff,PIT_01,01595,GOOD,0,Normal segmentation pattern,27914,31771,572,4,13.888110978289554,16.907639993119332,54.295754231240245,121.74182665698761,0.6449752804992421,False,886855694,149946368
PIT_01_05635_01.tiff,PIT_01,05635,GOOD,0,Normal segmentation pattern,89723,39232,26,1,0.13149487934125476,0.19362839032636955,0.27689357201234854,147.2516582367183,0.007386336911253721,False,3520012736,6815744
PIT_01_00163_01.tiff,PIT_01,00163,GOOD,0,Normal segmentation pattern,29907,6918,289,1,30.56399986919071,36.61713458778202,56.922032164990455,119.8047858411785,1.3968328318703467,False,206896626,75759616
PIT_01_07213_01.tiff,PIT_01,07213,GOOD,0,Normal segmentation pattern,87730,42524,233,4,1.1301696797355316,1.6372447411382889,3.354553803414442,144.86716202839708,0.06245593037179141,False,3730630520,61079552
PIT_01_03756_01.tiff,PIT_01,03756,GOOD,0,Normal segmentation pattern,25920,11193,312,3,23.4198445305322,28.191164451327055,45.366988351405695,120.37297862748207,1.0754075794726201,False,290122560,81788928
PIT_01_06000_01.tiff,PIT_01,06000,GOOD,0,Normal segmentation pattern,27914,19796,274,2,9.56456825081186,12.99843196766653,54.53557503849575,135.9019207852189,0.495850828844701,False,552585544,71827456
PIT_01_08005_01.tiff,PIT_01,08005,GOOD,0,Normal segmentation pattern,25920,7423,145,2,17.25225587638022,19.755747484877666,26.039048220163224,114.51109713672247,0.7536219591094081,False,192404160,38010880
PIT_01_05107_01.tiff,PIT_01,05107,GOOD,0,Normal segmentation pattern,31901,23888,243,4,6.141028237728859,8.359149800203422,18.701856377377155,136.1197095438677,0.31887625885785753,False,762051088,63700992
PIT_01_00651_01.tiff,PIT_01,00651,GOOD,0,Normal segmentation pattern,27914,14794,627,3,34.00226391573749,39.8015306655238,65.02465533466223,117.05553125567678,1.5183079019746322,False,412959716,164364288
PIT_01_03815_01.tiff,PIT_01,03815,GOOD,0,Normal segmentation pattern,25920,11520,117,2,7.667918850201475,10.271604938271604,13.2449376821845,133.9555769816437,0.39183063271604934,False,298598400,30670848
PIT_01_04314_01.tiff,PIT_01,04314,GOOD,0,Normal segmentation pattern,31901,15271,480,6,21.401603970616883,25.829106624564346,33.41899516658147,120.6877141546314,0.9853022241426219,False,487160171,125829120
PIT_01_06483_02.tiff,PIT_01,06483,GOOD,0,Normal segmentation pattern,32898,25057,188,4,4.278797384701042,5.978595927554251,11.98513070787091,139.72608165394522,0.2280653353711796,False,824325186,49283072
PIT_01_09216_01.tiff,PIT_01,09216,GOOD,0,Normal segmentation pattern,107668,45969,259,5,1.1258034972522633,1.3717911094977353,1.7107110170086381,121.84995985941165,0.05232967794409696,False,4949390292,67895296
PIT_01_03064_01.tiff,PIT_01,03064,GOOD,0,Normal segmentation pattern,55828,21241,875,14,14.692413954436724,19.34287147875217,32.03019816084387,131.65209977568819,0.737871989393317,False,1185842548,229376000
PIT_01_10369_01.tiff,PIT_01,10369,GOOD,0,Normal segmentation pattern,55828,45198,4468,10,40.79115196693892,46.41750562925594,87.04868402217333,113.7930737206862,1.7706873180105567,False,2523313944,1171259392
PIT_01_06732_01.tiff,PIT_01,06732,GOOD,0,Normal segmentation pattern,65797,16613,375,4,6.70957271020068,8.993257573548718,25.477417407766858,134.03621902593162,0.34306555074877615,False,1093085561,98304000
PIT_01_05976_01.tiff,PIT_01,05976,GOOD,0,Normal segmentation pattern,33895,14360,118,3,4.266431828426391,6.355238465833985,13.387711147937203,148.95910028352702,0.24243310798011722,False,486732200,30932992
PIT_02_00275_01.tiff,PIT_02,00275,GOOD,0,Normal segmentation pattern,151321,81363,10080,7,20.740049622841752,21.46220298322585,45.492366331476255,103.48192686862603,0.8187180703440036,False,12311930523,2642411520
PIT_01_10123_01.tiff,PIT_01,10123,GOOD,0,Normal segmentation pattern,61809,41073,3031,27,25.45471262402853,31.29808141157135,52.955110185784946,122.95594090513062,1.1939270558002988,False,2538681057,794558464
PIT_01_08874_01.tiff,PIT_01,08874,GOOD,0,Normal segmentation pattern,97699,44857,158,4,0.6882576457563613,0.9450976111631674,1.5794710789777542,137.31741550426972,0.03605261273052854,False,4382484043,41418752
PIT_01_03681_01.tiff,PIT_01,03681,GOOD,0,Normal segmentation pattern,51840,10844,194,6,6.514391474519675,9.046636701868474,16.754412357803826,138.87155442305544,0.3451018028972043,False,562152960,50855936
PIT_01_07521_01.tiff,PIT_01,07521,GOOD,0,Normal segmentation pattern,57822,25912,284,4,3.792144829792391,4.9689453198229625,11.835199118876599,131.03258295372115,0.18955022124568796,False,1498283664,74448896
PIT_01_10164_04.tiff,PIT_01,10164,GOOD,0,Normal segmentation pattern,33895,35440,1570,8,29.48974154847479,34.26180373128141,70.6130840928548,116.18210920893415,1.306984090090996,False,1201238800,411566080
PIT_01_10574_01.tiff,PIT_01,10574,GOOD,0,Normal segmentation pattern,69785,34970,3482,13,33.19192534429403,37.40339068714032,61.84362690512993,112.68822250942515,1.426826121793378,False,2440381450,912785408
PIT_01_03679_01.tiff,PIT_01,03679,GOOD,0,Normal segmentation pattern,15950,25837,574,3,31.873314896876405,36.51312818012806,55.55959322024028,114.55704653960031,1.3928653022814965,False,412100150,150470656
PIT_01_03433_01.tiff,PIT_01,03433,GOOD,0,Normal segmentation pattern,31901,24705,771,8,21.838027332599594,25.645144157755663,37.55873350867975,117.43342824501755,0.9782846129514948,False,788114205,202113024
PIT_01_01864_01.tiff,PIT_01,01864,GOOD,0,Normal segmentation pattern,33895,17151,756,2,29.87004671822041,34.09075599843872,78.71805313973626,114.13023996927238,1.300459136903333,False,581333145,198180864
PIT_01_10391_01.tiff,PIT_01,10391,GOOD,0,Normal segmentation pattern,61809,46238,5244,13,42.47835340503542,48.10074989026775,108.86851756493996,113.23590966820724,1.8348979908091638,False,2857924542,1374683136
PIT_01_02620_01.tiff,PIT_01,02620,GOOD,0,Normal segmentation pattern,25920,10538,369,2,30.641279451028495,35.41384618628878,45.877256530744695,115.57561179156338,1.3509310221210011,False,273144960,96731136
PIT_01_06580_01.tiff,PIT_01,06580,GOOD,0,Normal segmentation pattern,35890,31760,302,2,5.356759221957941,6.945330435215917,31.899406807675007,129.6554529975185,0.26494333020080246,False,1139866400,79167488
PIT_01_05550_01.tiff,PIT_01,05550,GOOD,0,Normal segmentation pattern,105674,45976,153,3,0.4565595739962649,0.8255284063398174,7.597866248624969,180.8150465697103,0.03149140954360265,False,4858467824,40108032
PIT_01_10020_02.tiff,PIT_01,10020,GOOD,0,Normal segmentation pattern,51840,44798,3061,19,28.867200030527982,34.55251254051796,59.17517209625209,119.69471408372678,1.3180737510878737,False,2322328320,802422784
PIT_01_08618_01.tiff,PIT_01,08618,GOOD,0,Normal segmentation pattern,75766,25427,847,16,9.621836006923143,11.525342748111289,16.548592860539664,119.78319667700144,0.43965693466611055,False,1926502082,222035968
PIT_01_00206_01.tiff,PIT_01,00206,GOOD,0,Normal segmentation pattern,87730,44903,78,2,0.3926021174627216,0.519052201988171,0.8106060015091004,132.2082023761515,0.019800270156409113,False,3939340190,20447232
PIT_01_08452_01.tiff,PIT_01,08452,GOOD,0,Normal segmentation pattern,5981,8979,62,1,25.07544168666121,30.26424454064816,40.787382936413394,120.69276752459805,1.1544893089541688,False,53703399,16252928
PIT_01_09641_01.tiff,PIT_01,09641,GOOD,0,Normal segmentation pattern,31901,17815,438,6,15.854234010508742,20.20337424238824,30.77691302949837,127.43204262657363,0.7706975647883696,False,568316315,114819072
PIT_01_04509_01.tiff,PIT_01,04509,GOOD,0,Normal segmentation pattern,27914,12750,187,2,11.420188056593993,13.773657185163957,25.043034699012512,120.60797175061471,0.5254233240190107,False,355903500,49020928
PIT_01_07907_01.tiff,PIT_01,07907,GOOD,0,Normal segmentation pattern,53784,20928,226,2,4.517719008253537,5.26341405945449,8.981550973829625,116.50600778487158,0.20078331220453224,False,1125591552,59244544
PIT_01_04743_01.tiff,PIT_01,04743,GOOD,0,Normal segmentation pattern,51840,25771,1037,16,16.510881722493124,20.34803212147255,28.957447534097806,123.24013013642991,0.7762158249463101,False,1335968640,271843328
PIT_01_01015_01.tiff,PIT_01,01015,GOOD,0,Normal segmentation pattern,11963,9778,69,2,10.821220820513485,15.463182338630633,25.18816924899363,142.89683756676982,0.5898735938503507,False,116974214,18087936
PIT_01_02112_01.tiff,PIT_01,02112,GOOD,0,Normal segmentation pattern,25920,19805,467,2,20.03928298986102,23.847725197216064,92.08463538014156,119.0048826062387,0.9097185210119655,False,513345600,122421248
PIT_01_07644_01.tiff,PIT_01,07644,GOOD,0,Normal segmentation pattern,59815,21556,390,6,5.628361258061617,7.929142939291367,23.13773888429139,140.87835829539713,0.30247279889264556,False,1289372140,102236160
PIT_01_09902_01.tiff,PIT_01,09902,GOOD,0,Normal segmentation pattern,15950,13126,273,1,30.392060410862264,34.18294542837041,59.05503160350345,112.47327415864594,1.3039758845661318,False,209359700,71565312
PIT_01_05736_02.tiff,PIT_01,05736,GOOD,0,Normal segmentation pattern,30904,22863,184,2,4.883044007395445,6.826684521785831,29.33870615082791,139.8038705251624,0.2604173477854092,False,706558152,48234496
PIT_01_10246_01.tiff,PIT_01,10246,GOOD,0,Normal segmentation pattern,51840,43242,3124,23,27.819006680604875,36.532566360665584,86.92245784348322,131.32232498486624,1.3936068100229486,False,2241665280,818937856
PIT_02_00110_01.tiff,PIT_02,00110,GOOD,0,Normal segmentation pattern,73704,46410,2528,24,15.87426359175119,19.373780054148586,34.179645900056954,122.04522082029598,0.7390510579738078,False,3420602640,662700032
PIT_01_03301_01.tiff,PIT_01,03301,GOOD,0,Normal segmentation pattern,31901,24948,863,9,24.36758486177,28.42566838261853,44.35349573380774,116.65361398706038,1.0843531945273792,False,795866148,226230272
PIT_01_09173_01.tiff,PIT_01,09173,GOOD,0,Normal segmentation pattern,29907,10439,144,2,8.67742417113962,12.091235103944365,19.360218804935784,139.34129374657968,0.46124401489045586,False,312199173,37748736
PIT_01_05487_01.tiff,PIT_01,05487,GOOD,0,Normal segmentation pattern,23926,22769,95,2,3.3484981492061325,4.571402608230164,7.867990514195674,136.52098357330615,0.17438517029686604,False,544771094,24903680
PIT_01_08585_01.tiff,PIT_01,08585,GOOD,0,Normal segmentation pattern,23926,7673,101,2,10.163026122760305,14.422016866615067,20.010077337919903,141.90671845580192,0.5501562830587413,False,183584198,26476544
PIT_01_04071_01.tiff,PIT_01,04071,GOOD,0,Normal segmentation pattern,49846,18723,362,9,7.406197297150199,10.168168677895702,15.052961208435242,137.29270595867422,0.387884852519825,False,933266658,94896128
PIT_01_02963_01.tiff,PIT_01,02963,GOOD,0,Normal segmentation pattern,29907,20200,401,6,14.408186086438917,17.400433753877945,25.092992567387945,120.7676917100297,0.6637738706160715,False,604121400,105119744
PIT_01_06889_01.tiff,PIT_01,06889,GOOD,0,Normal segmentation pattern,55828,22721,334,6,4.855621512144932,6.902507341793476,13.822457378404096,142.15497078033889,0.2633097588269606,False,1268467988,87556096
PIT_01_09339_01.tiff,PIT_01,09339,GOOD,0,Normal segmentation pattern,27914,20951,323,2,12.414154882599021,14.478234725641078,28.82690874044849,116.62682528582987,0.5523008241897993,False,584826214,84672512
